userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26868,Far,-28.661,44.641,-5.3419,0.02,0,-35.45051,43.53816,-16.68845,-35.16,43.152,-14.71,-35.16,43.152,-14.71,347.6516,234.1888,2.000106,-12.348,-125.811,2,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26856,Far,-28.661,44.641,-5.3419,0.4600109,0,-35.45044,43.538,-16.68833,-35.44307,43.58035,-16.90122,-35.16,43.152,-14.71,347.6569,234.1813,2.023947,-12.343,-125.819,2.024,338.8672,194.7362,318.0103,-21.133,-165.264,-41.99,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26875,Far,-28.661,44.641,-5.3419,0.7831554,0,-35.45034,43.5382,-16.68863,-35.44317,43.58038,-16.90159,-35.16,43.152,-14.71,347.6484,234.1999,2.01959,-12.352,-125.8,2.02,338.8647,194.7218,317.9972,-21.135,-165.278,-42.003,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26903,Far,-28.661,44.641,-5.3419,0.9067,0,-35.45061,43.53823,-16.6888,-35.44382,43.58085,-16.90063,-35.16,43.152,-14.71,347.6633,234.2096,2.008828,-12.337,-125.79,2.009,338.8597,194.7351,317.9885,-21.14,-165.265,-42.012,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26865,Far,-28.661,44.641,-5.3419,1.033608,0,-35.45045,43.53818,-16.68845,-35.44386,43.58115,-16.89951,-35.16,43.152,-14.71,347.6594,234.2074,2.014237,-12.341,-125.793,2.014,338.844,194.7374,318.011,-21.156,-165.263,-41.989,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26884,Far,-28.661,44.641,-5.3419,1.167639,0,-35.45068,43.53832,-16.68855,-35.44422,43.58147,-16.89943,-35.16,43.152,-14.71,347.6757,234.208,2.017936,-12.324,-125.792,2.018,338.8664,194.7368,317.9919,-21.134,-165.263,-42.008,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26875,Far,-28.661,44.641,-5.3419,1.301694,0,-35.45055,43.53833,-16.68853,-35.4442,43.58145,-16.89911,-35.16,43.152,-14.71,347.6778,234.2078,2.015256,-12.322,-125.792,2.015,338.8495,194.7232,318.0023,-21.151,-165.277,-41.998,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26845,Far,-28.661,44.641,-5.3419,1.435485,0,-35.45047,43.53822,-16.68822,-35.44465,43.58222,-16.89779,-35.16,43.152,-14.71,347.6417,234.2144,2.009032,-12.358,-125.786,2.009,338.8481,194.7334,318.0129,-21.152,-165.267,-41.987,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26842,Far,-28.661,44.641,-5.3419,1.55334,0,-35.45056,43.53794,-16.6881,-35.4445,43.5817,-16.89867,-35.16,43.152,-14.71,347.6637,234.2121,2.010357,-12.336,-125.788,2.01,338.8521,194.7273,317.9955,-21.148,-165.273,-42.005,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.26835,Far,-28.661,44.641,-5.3419,1.675333,0,-35.45047,43.53799,-16.68807,-35.44472,43.58203,-16.898,-35.16,43.152,-14.71,347.6613,234.2099,2.008378,-12.339,-125.79,2.008,338.8489,194.729,318.0156,-21.151,-165.271,-41.984,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
