userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.45248,Far,-28.661,44.641,-5.3419,0.02,0,-35.55428,43.57256,-16.84452,-35.16,43.152,-14.71,-35.16,43.152,-14.71,16.18238,225.7757,21.1804,16.182,-134.224,21.18,0,0,0,0,0,0,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.47387,Far,-28.661,44.641,-5.3419,0.467665,0.24049,-35.5545,43.33188,-16.84455,-35.42178,43.25902,-17.05334,-35.16,42.91151,-14.71,16.18805,225.7571,21.19997,16.188,-134.243,21.2,351.026,212.4118,304.8479,-8.974,-147.588,-55.152,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0,0.7,0.7,17.84698,Far,-18.831,44.641,-10.7509,0.8141793,0.2405815,-35.55437,43.332,-16.84434,-35.42151,43.2588,-17.05346,-35.16,42.91142,-14.71,16.1954,225.7551,21.19019,16.195,-134.245,21.19,351.0218,212.4081,304.8552,-8.978001,-147.592,-55.145,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.84717,Far,-18.831,44.641,-10.7509,0.9512473,0.2405815,-35.55449,43.33168,-16.84452,-35.42173,43.2588,-17.0535,-35.16,42.91142,-14.71,16.2014,225.7445,21.19436,16.201,-134.255,21.194,351.0418,212.4053,304.8492,-8.958,-147.595,-55.151,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.84713,Far,-18.831,44.641,-10.7509,1.077456,0.2405815,-35.55453,43.33198,-16.84436,-35.42162,43.25879,-17.05365,-35.16,42.91142,-14.71,16.19287,225.7556,21.22448,16.193,-134.244,21.224,351.0378,212.4096,304.8511,-8.962001,-147.59,-55.149,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.84712,Far,-18.831,44.641,-10.7509,1.21139,0.2405815,-35.55448,43.33167,-16.84439,-35.42189,43.259,-17.05334,-35.16,42.91142,-14.71,16.1886,225.7549,21.20507,16.189,-134.245,21.205,351.0387,212.4068,304.8481,-8.961,-147.593,-55.152,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.82755,Far,-18.831,44.641,-10.7509,1.345674,0.2405815,-35.55428,43.628,-16.84412,-35.42206,43.55578,-17.05255,-35.16,43.208,-14.71,16.18026,225.7755,21.21591,16.18,-134.224,21.216,351.0173,212.4128,304.8428,-8.983001,-147.587,-55.157,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.83863,Far,-18.831,44.641,-10.7509,1.479588,0.2405815,-35.55437,43.44991,-16.8441,-35.42174,43.37708,-17.0531,-35.16,43.02938,-14.71,16.20331,225.7616,21.19708,16.203,-134.238,21.197,351.0297,212.4193,304.8521,-8.97,-147.581,-55.148,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.84728,Far,-18.831,44.641,-10.7509,1.612774,0.2405815,-35.55452,43.3318,-16.84476,-35.42183,43.25895,-17.05381,-35.16,42.91132,-14.71,16.21364,225.7473,21.19227,16.214,-134.253,21.192,351.0356,212.4164,304.8414,-8.964001,-147.584,-55.159,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,1,Task1,0.5036428,0.7,0.1963572,17.84709,Far,-18.831,44.641,-10.7509,1.745579,0.2408142,-35.55439,43.33164,-16.84456,-35.42195,43.25885,-17.0528,-35.16,42.91089,-14.71,16.18837,225.7463,21.18764,16.188,-134.254,21.188,351.0085,212.4152,304.8495,-8.991,-147.585,-55.15,0,0,0,0,0,0
