userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28334,Far,-28.661,44.641,-5.3419,0.02,0,-35.46348,43.53315,-16.69734,-35.16,43.152,-14.71,-35.16,43.152,-14.71,347.688,234.219,1.990742,-12.312,-125.781,1.991,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28332,Far,-28.661,44.641,-5.3419,0.5332471,0,-35.46341,43.53304,-16.69735,-35.44304,43.58022,-16.90185,-35.16,43.152,-14.71,347.6913,234.2244,2.008634,-12.309,-125.776,2.009,339.1743,194.8319,318.0492,-20.826,-165.168,-41.951,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28339,Far,-28.661,44.641,-5.3419,0.8701219,0,-35.46347,43.53302,-16.69739,-35.44366,43.58096,-16.90003,-35.16,43.152,-14.71,347.6961,234.2242,2.02104,-12.304,-125.776,2.021,339.1536,194.8397,318.0552,-20.846,-165.16,-41.945,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28328,Far,-28.661,44.641,-5.3419,1.009179,0,-35.46324,43.53301,-16.6974,-35.44347,43.58085,-16.90035,-35.16,43.152,-14.71,347.7008,234.2248,2.012058,-12.299,-125.775,2.012,339.1608,194.832,318.0548,-20.839,-165.168,-41.945,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28338,Far,-28.661,44.641,-5.3419,1.148821,0,-35.46339,43.53296,-16.69743,-35.44352,43.58082,-16.90019,-35.16,43.152,-14.71,347.6889,234.2247,2.021565,-12.311,-125.775,2.022,339.1606,194.8262,318.0375,-20.839,-165.174,-41.963,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28335,Far,-28.661,44.641,-5.3419,1.286829,0,-35.46347,43.53315,-16.69735,-35.44333,43.58067,-16.90111,-35.16,43.152,-14.71,347.6757,234.2085,2.016476,-12.324,-125.792,2.016,339.1779,194.8309,318.04,-20.822,-165.169,-41.96,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28296,Far,-28.661,44.641,-5.3419,1.420575,0,-35.46334,43.5332,-16.69699,-35.44359,43.58094,-16.90021,-35.16,43.152,-14.71,347.674,234.2199,2.011806,-12.326,-125.78,2.012,339.1619,194.833,318.0458,-20.838,-165.167,-41.954,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28326,Far,-28.661,44.641,-5.3419,1.557925,0,-35.46329,43.53307,-16.69736,-35.44409,43.58157,-16.89892,-35.16,43.152,-14.71,347.6768,234.1961,2.037788,-12.323,-125.804,2.038,339.1498,194.8336,318.0574,-20.85,-165.166,-41.943,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28327,Far,-28.661,44.641,-5.3419,1.692554,0,-35.46334,43.53304,-16.69733,-35.44429,43.58154,-16.89853,-35.16,43.152,-14.71,347.6732,234.2103,2.022488,-12.327,-125.79,2.022,339.1551,194.8294,318.0374,-20.845,-165.171,-41.963,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.2834,Far,-28.661,44.641,-5.3419,1.814123,0,-35.46324,43.53316,-16.69756,-35.44387,43.58157,-16.89943,-35.16,43.152,-14.71,347.6751,234.2142,2.026632,-12.325,-125.786,2.027,339.1631,194.8318,318.0612,-20.837,-165.168,-41.939,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28327,Far,-28.661,44.641,-5.3419,1.939625,0,-35.46333,43.5332,-16.69735,-35.44402,43.58149,-16.8993,-35.16,43.152,-14.71,347.6621,234.2206,2.004545,-12.338,-125.779,2.005,339.1563,194.8246,318.0402,-20.844,-165.175,-41.96,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.2833,Far,-28.661,44.641,-5.3419,2.075217,0,-35.46346,43.53302,-16.69729,-35.44501,43.58212,-16.89755,-35.16,43.152,-14.71,347.6624,234.2206,2.005529,-12.338,-125.779,2.006,339.1426,194.8096,318.0259,-20.857,-165.19,-41.974,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28308,Far,-28.661,44.641,-5.3419,2.212907,0,-35.4632,43.53326,-16.69722,-35.44475,43.58237,-16.89735,-35.16,43.152,-14.71,347.6798,234.2179,2.012665,-12.32,-125.782,2.013,339.1415,194.8129,318.0475,-20.858,-165.187,-41.953,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28295,Far,-28.661,44.641,-5.3419,2.346385,0,-35.46331,43.53312,-16.69699,-35.44514,43.58249,-16.89662,-35.16,43.152,-14.71,347.6744,234.2282,2.004589,-12.326,-125.772,2.005,339.1413,194.8093,318.0457,-20.859,-165.191,-41.954,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28327,Far,-28.661,44.641,-5.3419,2.477222,0,-35.46339,43.5333,-16.69734,-35.44468,43.58221,-16.89788,-35.16,43.152,-14.71,347.6833,234.222,2.014106,-12.317,-125.778,2.014,339.1646,194.8188,318.0503,-20.835,-165.181,-41.95,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.2834,Far,-28.661,44.641,-5.3419,2.603418,0,-35.4635,43.53324,-16.69741,-35.44545,43.583,-16.89629,-35.16,43.152,-14.71,347.6853,234.2209,2.022715,-12.315,-125.779,2.023,339.155,194.8255,318.0427,-20.845,-165.174,-41.957,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28332,Far,-28.661,44.641,-5.3419,2.720675,0,-35.46341,43.53292,-16.69734,-35.44615,43.58344,-16.89429,-35.16,43.152,-14.71,347.6799,234.2354,2.01529,-12.32,-125.765,2.015,339.1405,194.8391,318.0434,-20.859,-165.161,-41.957,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28348,Far,-28.661,44.641,-5.3419,2.841851,0,-35.4635,43.53298,-16.69747,-35.44588,43.58316,-16.89527,-35.16,43.152,-14.71,347.678,234.2403,2.009307,-12.322,-125.76,2.009,339.1543,194.8392,318.0422,-20.846,-165.161,-41.958,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.28342,Far,-28.661,44.641,-5.3419,2.980337,0,-35.46341,43.533,-16.69746,-35.44579,43.58315,-16.89555,-35.16,43.152,-14.71,347.6729,234.2288,2.009865,-12.327,-125.771,2.01,339.1558,194.8306,318.0536,-20.844,-165.169,-41.946,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
