userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.53742,Far,-28.057,44.482,-5.3419,0.02,0,58.36618,-34.59647,44.18805,-16.03469,-35.16,43.152,-14.71,-35.16,43.152,-14.71,325.5417,112.8788,356.2144,-34.458,112.879,-3.786,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25972,Far,-28.057,44.482,-5.3419,0.4804067,0.3274765,58.69906,-34.59262,44.18147,-15.70993,-35.16,43.14921,-14.38531,-34.65864,43.74155,-15.97342,327.5585,113.2321,356.2707,-32.441,113.232,-3.729,0,0,0,0,0,0,345.9217,202.4646,357.6631,-14.078,-157.535,-2.337,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25921,Far,-28.057,44.482,-5.3419,0.7892152,0.3274765,58.70203,-34.59033,44.17981,-15.71072,-35.16,43.14921,-14.38531,-34.65905,43.74168,-15.97362,328.4445,113.0756,356.3003,-31.556,113.076,-3.7,0,0,0,0,0,0,345.9376,202.4816,357.6542,-14.062,-157.518,-2.346,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25936,Far,-28.057,44.482,-5.3419,0.9338802,0.3274803,58.70292,-34.59036,44.17992,-15.71088,-35.16,43.14921,-14.38531,-34.65994,43.74116,-15.97451,328.389,113.1255,356.2579,-31.611,113.126,-3.742,0,0,0,0,0,0,345.9559,202.4751,357.6483,-14.044,-157.525,-2.352,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25929,Far,-28.057,44.482,-5.3419,1.086668,0.3274803,58.70389,-34.58993,44.17986,-15.71107,-35.16,43.14921,-14.38531,-34.65964,43.74137,-15.97431,328.459,113.0912,356.2542,-31.541,113.091,-3.746,0,0,0,0,0,0,345.9571,202.4764,357.6566,-14.043,-157.524,-2.343,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25929,Far,-28.057,44.482,-5.3419,1.208869,0.3274803,58.70475,-34.58964,44.17938,-15.71125,-35.16,43.14921,-14.38531,-34.65944,43.74114,-15.9743,328.5537,113.1309,356.2562,-31.446,113.131,-3.744,0,0,0,0,0,0,345.9581,202.4801,357.6552,-14.042,-157.52,-2.345,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25973,Far,-28.057,44.482,-5.3419,1.379508,0.3274803,58.70607,-34.59043,44.17974,-15.71128,-35.16,43.14921,-14.38531,-34.65958,43.74107,-15.97448,328.4338,113.2085,356.2361,-31.566,113.208,-3.764,0,0,0,0,0,0,345.9698,202.4891,357.6528,-14.03,-157.511,-2.347,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2596,Far,-28.057,44.482,-5.3419,1.542142,0.3274803,58.70696,-34.5904,44.17962,-15.71113,-35.16,43.14921,-14.38531,-34.66086,43.74077,-15.97506,328.5672,113.1167,356.3024,-31.433,113.117,-3.698,0,0,0,0,0,0,345.971,202.4906,357.617,-14.029,-157.509,-2.383,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2583,Far,-28.057,44.482,-5.3419,1.708747,0.3274803,58.70919,-34.59026,44.18034,-15.70971,-35.16,43.14921,-14.38531,-34.65988,43.74089,-15.97448,328.4189,112.9736,356.61,-31.581,112.974,-3.39,0,0,0,0,0,0,345.9572,202.4794,357.6263,-14.043,-157.521,-2.374,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24955,Far,-28.057,44.482,-5.3419,1.843339,0.3274803,58.72322,-34.59264,44.18765,-15.69807,-35.16,43.14921,-14.38531,-34.6599,43.74109,-15.97455,328.5437,114.0772,357.8102,-31.456,114.077,-2.19,0,0,0,0,0,0,345.9684,202.4848,357.6248,-14.032,-157.515,-2.375,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2248,Far,-28.057,44.482,-5.3419,2.009317,0.3274803,58.75895,-34.60055,44.19419,-15.66396,-35.16,43.14921,-14.38531,-34.65963,43.74113,-15.97437,329.2083,113.3806,357.8956,-30.792,113.381,-2.104,0,0,0,0,0,0,345.9724,202.4732,357.6607,-14.028,-157.527,-2.339,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.20565,Far,-28.057,44.482,-5.3419,2.144266,0.3274803,58.78286,-34.60228,44.19534,-15.6402,-35.16,43.14921,-14.38531,-34.66056,43.74112,-15.97549,330.4676,114.1002,359.3197,-29.532,114.1,-0.68,0,0,0,0,0,0,345.9968,202.4793,357.6653,-14.003,-157.521,-2.335,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.19969,Far,-28.057,44.482,-5.3419,2.278745,0.3274803,58.79434,-34.60639,44.1939,-15.63048,-35.16,43.14921,-14.38531,-34.66093,43.74023,-15.97506,332.2668,113.0172,359.7109,-27.733,113.017,-0.289,0,0,0,0,0,0,345.9641,202.4707,357.6658,-14.036,-157.529,-2.334,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.20694,Far,-28.057,44.482,-5.3419,2.400708,0.3274803,58.8035,-34.61424,44.19103,-15.634,-35.16,43.14921,-14.38531,-34.65817,43.74209,-15.97303,333.7943,113.3715,358.1906,-26.206,113.371,-1.809,0,0,0,0,0,0,346.0155,202.4513,357.6679,-13.985,-157.549,-2.332,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2192,Far,-28.057,44.482,-5.3419,2.552882,0.3274803,58.81791,-34.6265,44.18837,-15.64066,-35.16,43.14921,-14.38531,-34.65757,43.74246,-15.97326,334.9698,113.8971,357.215,-25.03,113.897,-2.785,0,0,0,0,0,0,346.0182,202.4653,357.6861,-13.982,-157.535,-2.314,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22621,Far,-28.057,44.482,-5.3419,2.693479,0.3274803,58.82579,-34.62955,44.18596,-15.64695,-35.16,43.14921,-14.38531,-34.65904,43.7418,-15.97396,336.6895,113.7627,356.6938,-23.31,113.763,-3.306,0,0,0,0,0,0,346.0092,202.4584,357.6459,-13.991,-157.542,-2.354,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22518,Far,-28.057,44.482,-5.3419,2.849079,0.3274803,58.83862,-34.61873,44.18733,-15.65266,-35.16,43.14921,-14.38531,-34.65883,43.74171,-15.97408,336.2667,113.5457,357.3943,-23.733,113.546,-2.606,0,0,0,0,0,0,346.0198,202.4576,357.6568,-13.98,-157.542,-2.343,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22264,Far,-28.057,44.482,-5.3419,2.973376,0.3274803,58.85273,-34.6062,44.18321,-15.6575,-35.16,43.14921,-14.38531,-34.65967,43.74166,-15.97433,336.2781,112.4231,358.0658,-23.722,112.423,-1.934,0,0,0,0,0,0,346.0311,202.4611,357.6375,-13.969,-157.539,-2.363,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22345,Far,-28.057,44.482,-5.3419,3.109606,0.3274803,58.8596,-34.60104,44.18306,-15.66173,-35.16,43.14921,-14.38531,-34.6601,43.74136,-15.97514,336.3263,111.3485,358.2241,-23.674,111.348,-1.776,0,0,0,0,0,0,346.0432,202.4678,357.659,-13.957,-157.532,-2.341,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22508,Far,-28.057,44.482,-5.3419,3.24246,0.3274803,58.86231,-34.60047,44.18391,-15.66405,-35.16,43.14921,-14.38531,-34.6596,43.74116,-15.97462,336.1029,110.6657,358.2622,-23.897,110.666,-1.738,0,0,0,0,0,0,346.0304,202.4663,357.6463,-13.97,-157.534,-2.354,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22584,Far,-28.057,44.482,-5.3419,3.365812,0.3274803,58.86358,-34.60131,44.18378,-15.66441,-35.16,43.14921,-14.38531,-34.66058,43.74095,-15.97534,336.1858,109.8142,357.7095,-23.814,109.814,-2.29,0,0,0,0,0,0,346.0391,202.4393,357.7672,-13.961,-157.561,-2.233,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22835,Far,-28.057,44.482,-5.3419,3.494932,0.3274803,58.86786,-34.60481,44.18164,-15.6651,-35.16,43.14921,-14.38531,-34.65898,43.74274,-15.97898,336.5502,109.599,358.1072,-23.45,109.599,-1.893,0,0,0,0,0,0,345.8873,198.9258,359.4358,-14.113,-161.074,-0.564,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22909,Far,-28.057,44.482,-5.3419,3.617995,0.3274803,58.87085,-34.60699,44.18142,-15.66459,-34.40051,43.84225,-15.75355,-34.65217,43.74691,-15.97329,336.0894,109.9534,357.7304,-23.911,109.953,-2.27,328.5708,174.6747,15.05747,-31.429,174.675,15.057,347.1851,196.354,3.757407,-12.815,-163.646,3.757,-35.16,43.14921,-14.38531,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22771,Far,-28.057,44.482,-5.3419,3.763575,0.3274803,58.87331,-34.60756,44.18143,-15.6626,-34.39461,43.8721,-15.73641,-34.63591,43.77504,-15.96219,335.9358,109.3752,357.7022,-24.064,109.375,-2.298,318.7659,153.8514,18.58828,-41.234,153.851,18.588,356.6779,173.51,352.375,-3.322,173.51,-7.625,-35.16,43.14921,-14.38531,0,0,0,0,0,0
