PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,m_TeleportPositionStep,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.64183,8.447275,2.326893,-37.36538,44.83951,-14.74322,-35.16,43.208,-14.71,-37.60059,44.13062,-14.83545,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.69493,8.608172,2.393903,-37.42363,44.81294,-14.76189,-35.16,43.208,-14.71,-37.60555,44.12743,-14.84303,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.72998,8.740369,2.432602,-37.45602,44.8033,-14.7797,-35.16,43.208,-14.71,-37.60627,44.12695,-14.84442,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.74149,8.881518,2.451873,-37.45736,44.7925,-14.79445,-35.16,43.208,-14.71,-37.60697,44.12639,-14.84587,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.73285,9.01745,2.478082,-37.43445,44.78881,-14.80419,-35.16,43.208,-14.71,-37.60736,44.12602,-14.8474,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.69064,9.144445,2.541508,-37.3719,44.79807,-14.80473,-35.16,43.208,-14.71,-37.61227,44.13283,-14.83976,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.60876,9.286981,2.637334,-37.28533,44.82187,-14.77295,-35.16,43.208,-14.71,-37.62068,44.16545,-14.80471,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.4834,9.426991,2.773982,-37.18415,44.86812,-14.69471,-35.16,43.208,-14.71,-37.63848,44.34045,-14.76545,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.33401,9.559864,2.932183,-37.09718,44.91209,-14.57043,-35.16,43.208,-14.71,-37.524,44.54266,-14.67889,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.18629,9.706312,3.089177,-37.02654,44.94117,-14.43345,-35.16,43.208,-14.71,-37.37457,44.62549,-14.65431,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,12.02723,9.881336,3.263926,-36.96685,44.95865,-14.27072,-35.16,43.208,-14.71,-37.08477,44.57904,-14.63421,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.92935,10.03201,3.379646,-36.94365,44.96542,-14.15758,-36.85845,44.62748,-14.3151,-36.83025,44.46742,-14.46278,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.86861,10.20013,3.44892,-36.92566,44.96444,-14.09078,-36.79822,44.6041,-14.14239,-36.74096,44.37449,-14.23928,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83194,10.36043,3.493716,-36.91748,44.95905,-14.048,-36.8186,44.56606,-13.99039,-36.72903,44.30858,-14.10893,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83153,10.53477,3.518537,-36.93315,44.96358,-14.03216,-36.84724,44.54178,-13.90968,-36.65175,44.27624,-14.03599,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84604,10.75492,3.535352,-36.94577,44.96487,-14.04011,-36.85674,44.54648,-13.85033,-36.42682,44.43592,-13.97196,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.8473,10.88953,3.539419,-36.94467,44.96539,-14.04291,-36.86664,44.55642,-13.83124,-36.36425,44.52667,-13.93783,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84389,11.04244,3.544034,-36.94071,44.96356,-14.04206,-36.85592,44.56256,-13.83451,-36.34113,44.596,-13.9094,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84517,11.2051,3.54723,-36.94045,44.96278,-14.04412,-36.86948,44.56062,-13.82628,-36.33006,44.63348,-13.89721,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84475,11.33656,3.548249,-36.94006,44.96289,-14.0439,-36.88464,44.55314,-13.81193,-36.32476,44.64303,-13.89744,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84387,11.50631,3.549598,-36.93872,44.96301,-14.04396,-36.88589,44.54973,-13.81217,-36.32041,44.64275,-13.90113,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84114,11.69767,3.552982,-36.93562,44.96325,-14.04315,-36.88854,44.54776,-13.80898,-36.31604,44.63673,-13.90502,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83934,11.86727,3.555404,-36.93344,44.96319,-14.04276,-36.88927,44.54868,-13.80468,-36.31527,44.63572,-13.90156,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83733,12.0318,3.557715,-36.93145,44.96344,-14.04188,-36.89614,44.54701,-13.79407,-36.31414,44.63454,-13.89714,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83562,12.16826,3.559518,-36.93044,44.96354,-14.04046,-36.91817,44.54098,-13.76876,-36.31326,44.63284,-13.89485,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.30753,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,,-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-35.2, 43.2, -14.7),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-33.6, 43.2, -14.1),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-32.1, 43.2, -13.5),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-30.6, 43.2, -12.9),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-29.1, 43.2, -12.3),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-27.6, 43.2, -11.6),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-26.0, 43.2, -11.0),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-24.5, 43.2, -10.4),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-23.0, 43.2, -9.8),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.83516,12.34641,3.561013,-36.93028,44.96377,-14.03997,-36.92963,44.53693,-13.75702,-36.31242,44.63017,-13.89579,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.84133,12.61377,3.567554,-36.93588,44.96482,-14.04311,-36.92535,44.53704,-13.7624,-36.31547,44.62891,-13.89683,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,11.85038,12.80388,3.577109,-36.94421,44.96513,-14.04763,-36.89374,44.52565,-13.76805,-36.33239,44.6284,-13.90045,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.390925,12.97442,19.99266,-21.73217,44.90529,-7.910921,-21.59005,44.45411,-7.669593,-21.24375,44.54851,-7.793705,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.399054,13.10982,20.01196,-21.72978,44.90078,-7.929509,-21.52258,44.44709,-7.746768,-21.34797,44.49772,-7.846943,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.412144,13.24775,20.04601,-21.72762,44.89948,-7.963386,-21.49637,44.43998,-7.84706,-21.40166,44.46943,-7.927964,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.414792,13.40351,20.11174,-21.74623,44.88988,-8.024844,-21.50358,44.43005,-7.960348,-21.45056,44.46819,-8.049835,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.389817,13.57351,20.16527,-21.78553,44.88649,-8.060278,-21.51682,44.43517,-8.063359,-21.50937,44.46109,-8.151256,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.373293,13.73186,20.20457,-21.81288,44.87908,-8.087348,-21.5541,44.4127,-8.143661,-21.58088,44.42669,-8.235979,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.333576,13.89977,20.262,-21.86357,44.86708,-8.110476,-21.60414,44.40056,-8.202996,-21.64952,44.40516,-8.282856,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.310308,14.05006,20.2927,-21.89208,44.86253,-8.120396,-21.65289,44.39487,-8.24562,-21.72118,44.39337,-8.31506,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.294774,14.19302,20.32722,-21.91742,44.86056,-8.143256,-21.69953,44.38618,-8.285122,-21.78102,44.38136,-8.33968,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.284666,14.32785,20.38937,-21.94486,44.89428,-8.18287,-21.74756,44.38325,-8.328587,-21.83969,44.37694,-8.367079,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.266721,14.48418,20.46679,-21.97373,44.96268,-8.199724,-21.78879,44.38704,-8.373138,-21.89812,44.37914,-8.395762,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.172901,14.6221,20.58713,-22.07053,45.02131,-8.18119,-21.81723,44.38502,-8.411398,-21.92388,44.37909,-8.429352,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.016501,14.75233,20.76269,-22.24229,45.00579,-8.190086,-21.85789,44.37537,-8.461539,-21.96544,44.36473,-8.470628,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,6.958947,14.90094,20.93561,-22.33548,44.90161,-8.274824,-21.91924,44.34978,-8.536787,-22.03386,44.3393,-8.529073,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,6.989944,15.02453,21.03039,-22.33523,44.8771,-8.353826,-21.96815,44.34104,-8.586682,-22.08355,44.32094,-8.565895,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.032538,15.16068,21.14593,-22.28418,44.97522,-8.33376,-21.9951,44.35286,-8.623842,-22.12399,44.33158,-8.586465,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.11283,15.31023,21.36135,-22.1715,45.13343,-8.251095,-21.98438,44.38692,-8.657105,-22.12866,44.36919,-8.613309,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.249176,15.44495,21.60747,-21.99236,45.04611,-8.187699,-21.97609,44.41694,-8.661436,-22.10417,44.40134,-8.637192,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.271142,15.58327,21.71483,-21.98808,44.98775,-8.244324,-21.9198,44.44383,-8.65616,-22.04067,44.43832,-8.659996,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.282681,15.70903,21.77971,-21.99869,45.02069,-8.296485,-21.8543,44.45603,-8.632801,-21.95146,44.46175,-8.669235,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,7.35241,15.84155,21.89811,-21.95743,44.97367,-8.384708,-21.79786,44.45354,-8.596533,-21.87103,44.46289,-8.652969,(-21.5, 43.2, -9.2),-28.721,44.641,-5.5209
